route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible
840920,20162611multiint-0000001,48424379-20162611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200056,2
840920,20162611multiint-0000001,48424370-20162611multiint-0000001,"Sainte-Foy  Centre (Est)",,0,,09200053,2
840870,20162611multiint-0000001,48426308-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
840870,20162611multiint-0000001,48426274-20162611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700068,2
840870,20162611multiint-0000001,48426293-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700692,2
840390,20162611multiint-0000001,48425825-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840390,20162611multiint-0000001,48425816-20162611multiint-0000001,"41e Rue Est (Sud)",,1,,03900010,2
840390,20162611multiint-0000001,48425831-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840390,20162611multiint-0000001,48425833-20162611multiint-0000001,"41e Rue Est (Sud)",,1,,03900010,2
840440,20162611multiint-0000001,48424072-20162611multiint-0000001,"Terminus Beauport (Sud)",,1,,04400106,2
840540,20162611multiint-0000001,48555420-20162611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
840790,20162611multiint-0000001,48426088-20162611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900299,2
840790,20162611multiint-0000001,48426092-20162611multiint-0000001,"L'Ancienne-Lorette (Nord)",,0,,07900311,2
840800,20162611multiint-0000001,48426118-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
840310,20162611multiint-0000001,48425547-20162611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,03100091,2
840310,20162611multiint-0000001,48425538-20162611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03100090,2
840320,20162611multiint-0000001,48425566-20162611multiint-0000001,"Lac Clément (Nord)",,0,,03200106,2
840820,20162611multiint-0000001,48425515-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200046,2
840010,20162611multiint-0000001,48425398-20162611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100428,2
840610,20162611multiint-0000001,48425494-20162611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,2
840610,20162611multiint-0000001,48425466-20162611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,2
840610,20162611multiint-0000001,48425495-20162611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,2
848014,20162611multiint-0000001,48425041-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424969-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425053-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424980-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425063-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424990-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425073-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848024,20162611multiint-0000001,48425232-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425235-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425240-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425243-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425248-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425251-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425256-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425261-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425266-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848004,20162611multiint-0000001,48424849-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424777-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424859-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848014,20162611multiint-0000001,48424940-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425024-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424952-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425036-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424964-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425048-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848004,20162611multiint-0000001,48424823-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424905-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424833-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424915-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424843-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848024,20162611multiint-0000001,48425231-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425236-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425239-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425244-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425247-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425252-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425255-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425260-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848014,20162611multiint-0000001,48424925-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425008-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848004,20162611multiint-0000001,48424783-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424866-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848014,20162611multiint-0000001,48424947-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425031-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424959-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425043-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848004,20162611multiint-0000001,48424818-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848014,20162611multiint-0000001,48425003-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424930-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425013-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848004,20162611multiint-0000001,48424788-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424871-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424800-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424883-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424812-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424895-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
840070,20162511multiint-0000010,48421078-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,00700178,2
840070,20162511multiint-0000010,48421162-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,00700581,2
840150,20162511multiint-0000010,48422279-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422297-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840150,20162511multiint-0000010,48422280-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422298-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840150,20162511multiint-0000010,48422281-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422299-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840150,20162511multiint-0000010,48422282-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422300-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840150,20162511multiint-0000010,48422283-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422301-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840150,20162511multiint-0000010,48422284-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Est)",,0,,01500027,2
840150,20162511multiint-0000010,48422302-20162511multiint-0000010,"Cap-Rouge (Ouest)",,1,,01500029,2
840340,20162511multiint-0000010,48421231-20162511multiint-0000010,"Terminus du Zoo (Sud)",,1,,03400090,2
840390,20162511multiint-0000010,48420966-20162511multiint-0000010,"41e Rue Est (Sud)",,1,,03900010,2
840530,20162511multiint-0000010,48422324-20162511multiint-0000010,"Terminus Beauport (Ouest)",,1,,05300213,2
840550,20162511multiint-0000010,48420598-20162511multiint-0000010,"Terminus Beauport (Sud)",,1,,05500341,2
840540,20162511multiint-0000010,48554448-20162511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05400191,2
840440,20162511multiint-0000010,48420628-20162511multiint-0000010,"Terminus Beauport (Sud)",,1,,04400106,2
840440,20162511multiint-0000010,48554442-20162511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,04400125,2
840440,20162511multiint-0000010,48420629-20162511multiint-0000010,"Terminus Beauport (Sud)",,1,,04400106,2
840440,20162511multiint-0000010,48554443-20162511multiint-0000010,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,04400125,2
840520,20162511multiint-0000010,48420931-20162511multiint-0000010,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
840520,20162511multiint-0000010,48420932-20162511multiint-0000010,"Terminus Charlesbourg (Ouest)",,1,,05200034,2
840610,20162511multiint-0000010,48421983-20162511multiint-0000010,"Lebourgneuf (Ouest)",,1,,06100166,2
840610,20162511multiint-0000010,48421993-20162511multiint-0000010,"41e Rue Est (Est)",,0,,06100165,2
840870,20162511multiint-0000010,48422765-20162511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700068,2
840870,20162511multiint-0000010,48422744-20162511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
840870,20162511multiint-0000010,48422769-20162511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700068,2
840870,20162511multiint-0000010,48422746-20162511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
840870,20162511multiint-0000010,48422773-20162511multiint-0000010,"Sainte-Foy Centre (Sud)",,1,,08700068,2
840870,20162511multiint-0000010,48422730-20162511multiint-0000010,"Loretteville (Nord)",,0,,08700693,2
840250,20162511multiint-0000010,48420712-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
840250,20162511multiint-0000010,48420714-20162511multiint-0000010,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
840110,20162511multiint-0000010,48420793-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420755-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162511multiint-0000010,48420796-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420758-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162511multiint-0000010,48420799-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420761-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162511multiint-0000010,48420803-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420766-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162511multiint-0000010,48420807-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420769-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162511multiint-0000010,48420810-20162511multiint-0000010,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162511multiint-0000010,48420772-20162511multiint-0000010,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840040,20162511multiint-0000010,48421173-20162511multiint-0000010,"Maizerets (Nord)",,0,,00400192,2
840040,20162511multiint-0000010,48421191-20162511multiint-0000010,"Place Jacques-Cartier (Sud)",,1,,00400203,2
840790,20162511multiint-0000010,48422527-20162511multiint-0000010,"Terminus Les Saules / Belvédère (Sud)",,1,,07900299,2
840770,20162511multiint-0000010,48422160-20162511multiint-0000010,"Val-Bélair (Nord)",,0,,07700021,2
840360,20162611multiint-0000001,48424595-20162611multiint-0000001,"Station des Roses (Nord)",,0,,03600055,2
840360,20162611multiint-0000001,48424580-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,03600176,2
840360,20162611multiint-0000001,48424593-20162611multiint-0000001,"Station des Roses (Nord)",,0,,03600055,2
840360,20162611multiint-0000001,48424578-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,03600176,2
840640,20162611multiint-0000001,48425996-20162611multiint-0000001,"Lebourgneuf (Nord)",,0,,06400086,2
840640,20162611multiint-0000001,48425981-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,06400128,2
840860,20162611multiint-0000001,48426238-20162611multiint-0000001,"Terminus Les Saules (Nord)",,0,,08600199,2
840860,20162611multiint-0000001,48426230-20162611multiint-0000001,"Place J.-Cartier / colline Parlementaire (Sud)",,1,,08600198,2
840820,20162611multiint-0000001,48425507-20162611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200065,2
840820,20162611multiint-0000001,48425510-20162611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200050,2
840870,20162611multiint-0000001,48426295-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
840720,20162611multiint-0000001,48426003-20162611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
840720,20162611multiint-0000001,48426021-20162611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
840790,20162611multiint-0000001,48426085-20162611multiint-0000001,"Terminus Les Saules / Belvédère (Sud)",,1,,07900299,2
840800,20162611multiint-0000001,48426105-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08000372,2
840040,20162611multiint-0000001,48424547-20162611multiint-0000001,"Maizerets (Nord)",,0,,00400192,2
840040,20162611multiint-0000001,48424564-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400203,2
840110,20162611multiint-0000001,48424229-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424193-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162611multiint-0000001,48424234-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424197-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840040,20162611multiint-0000001,48424551-20162611multiint-0000001,"Maizerets (Nord)",,0,,00400192,2
840040,20162611multiint-0000001,48424568-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400203,2
840040,20162611multiint-0000001,48424552-20162611multiint-0000001,"Maizerets (Nord)",,0,,00400192,2
840040,20162611multiint-0000001,48424569-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,00400203,2
840110,20162611multiint-0000001,48424243-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424206-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162611multiint-0000001,48424246-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424209-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162611multiint-0000001,48424249-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424212-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840110,20162611multiint-0000001,48424252-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,01100016,2
840110,20162611multiint-0000001,48424215-20162611multiint-0000001,"Place D'Youville / Vieux-Québec (Est)",,0,,01100015,2
840360,20162611multiint-0000001,48424600-20162611multiint-0000001,"Station des Roses (Nord)",,0,,03600055,2
840390,20162611multiint-0000001,48425829-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840870,20162611multiint-0000001,48426242-20162611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700133,2
840870,20162611multiint-0000001,48426278-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700692,2
840870,20162611multiint-0000001,48426262-20162611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700068,2
840870,20162611multiint-0000001,48426299-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
840720,20162611multiint-0000001,48426007-20162611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
840820,20162611multiint-0000001,48425497-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200046,2
840580,20162611multiint-0000001,48425967-20162611multiint-0000001,"Terminus Beauport (Sud)",,1,,05800179,2
840580,20162611multiint-0000001,48425966-20162611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05800006,2
840820,20162611multiint-0000001,48425531-20162611multiint-0000001,"Lac-Saint-Charles (Nord)",,0,,08200050,2
840610,20162611multiint-0000001,48425467-20162611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,2
840920,20162611multiint-0000001,48424380-20162611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200056,2
840920,20162611multiint-0000001,48424371-20162611multiint-0000001,"Sainte-Foy  Centre (Est)",,0,,09200053,2
840010,20162611multiint-0000001,48425427-20162611multiint-0000001,"Station Belvédère (Nord)",,0,,00100326,2
840250,20162611multiint-0000001,48424176-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,02500033,2
840250,20162611multiint-0000001,48424163-20162611multiint-0000001,"Place D'Youville / Gare du Palais (Est)",,0,,02500029,2
840770,20162611multiint-0000001,48425647-20162611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
840770,20162611multiint-0000001,48425659-20162611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
840920,20162611multiint-0000001,48424381-20162611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200056,2
840920,20162611multiint-0000001,48424372-20162611multiint-0000001,"Sainte-Foy  Centre (Est)",,0,,09200053,2
840870,20162611multiint-0000001,48426311-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700693,2
840870,20162611multiint-0000001,48426290-20162611multiint-0000001,"Loretteville (Nord)",,0,,08700692,2
840870,20162611multiint-0000001,48426256-20162611multiint-0000001,"Sainte-Foy Centre (Sud)",,1,,08700133,2
840720,20162611multiint-0000001,48426033-20162611multiint-0000001,"Loretteville (Ouest)",,1,,07200076,2
840720,20162611multiint-0000001,48426018-20162611multiint-0000001,"Terminus Charlesbourg (Est)",,0,,07200075,2
840820,20162611multiint-0000001,48425501-20162611multiint-0000001,"Place Jacques-Cartier (Sud)",,1,,08200046,2
840010,20162611multiint-0000001,48425400-20162611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100428,2
840610,20162611multiint-0000001,48425496-20162611multiint-0000001,"Lebourgneuf (Ouest)",,1,,06100166,2
840610,20162611multiint-0000001,48425468-20162611multiint-0000001,"41e Rue Est (Est)",,0,,06100165,2
840390,20162611multiint-0000001,48425827-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840390,20162611multiint-0000001,48425818-20162611multiint-0000001,"41e Rue Est (Sud)",,1,,03900010,2
840390,20162611multiint-0000001,48425828-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840390,20162611multiint-0000001,48425819-20162611multiint-0000001,"41e Rue Est (Sud)",,1,,03900010,2
840770,20162611multiint-0000001,48425648-20162611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
840770,20162611multiint-0000001,48425668-20162611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
840550,20162611multiint-0000001,48555445-20162611multiint-0000001,"Sainte-Thérèse-de-Lisieux (Nord)",,0,,05500028,2
840390,20162611multiint-0000001,48425832-20162611multiint-0000001,"Terminus du Zoo (Nord)",,0,,03900045,2
840320,20162611multiint-0000001,48425568-20162611multiint-0000001,"Lac Clément (Nord)",,0,,03200106,2
840320,20162611multiint-0000001,48425560-20162611multiint-0000001,"Terminus du Zoo (Sud)",,1,,03200105,2
840370,20162611multiint-0000001,48425592-20162611multiint-0000001,"41e Rue Est / colline Parlementaire (Sud)",,1,,03700264,2
840370,20162611multiint-0000001,48425579-20162611multiint-0000001,"Terminus Charlesbourg / Jean-Talon Ouest (Nord)",,0,,03700265,2
840930,20162611multiint-0000001,48425685-20162611multiint-0000001,"Sainte-Foy Centre/Univ.Laval/Cégep Garneau (Sud)",,1,,09300314,2
840920,20162611multiint-0000001,48555459-20162611multiint-0000001,"Saint-Augustin (Ouest)",,1,,09200048,2
840770,20162611multiint-0000001,48425669-20162611multiint-0000001,"Terminus Les Saules (Sud)",,1,,07700022,2
840770,20162611multiint-0000001,48425662-20162611multiint-0000001,"Val-Bélair (Nord)",,0,,07700021,2
840010,20162611multiint-0000001,48425402-20162611multiint-0000001,"Gare fluviale / Cap-Blanc (Sud)",,1,,00100428,2
848004,20162611multiint-0000001,48424824-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424906-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424834-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424916-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424844-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424850-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848014,20162611multiint-0000001,48424931-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425014-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848004,20162611multiint-0000001,48424789-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424872-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424801-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848004,20162611multiint-0000001,48424884-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848004,20162611multiint-0000001,48424813-20162611multiint-0000001,"Beauport (Est)",,0,,80040177,1
848024,20162611multiint-0000001,48425327-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425332-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425336-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425341-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425344-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425349-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425352-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425357-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425360-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425365-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425368-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425373-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425376-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425233-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425237-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425242-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425245-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425250-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848024,20162611multiint-0000001,48425253-20162611multiint-0000001,"Station Belvédère (Ouest)",,1,,80240022,1
848024,20162611multiint-0000001,48425258-20162611multiint-0000001,"Terminus Beauport (Est)",,0,,80240166,1
848004,20162611multiint-0000001,48424865-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80040321,1
848014,20162611multiint-0000001,48424946-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425030-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
848014,20162611multiint-0000001,48424958-20162611multiint-0000001,"Charlesbourg (Est)",,0,,80140018,1
848014,20162611multiint-0000001,48425042-20162611multiint-0000001,"Pointe-de-Sainte-Foy (Ouest)",,1,,80140017,1
